filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11267073525138041	area_occluded_relative_to_gtbox: 0.11267073525138041	high_attention_area_occluded_slc: 0.37239174658529495	quadrants: []
filename: frame000053_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5603802672147996	area_occluded_relative_to_gtbox: 0.5603802672147996	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000107_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.47450396825396823	area_occluded_relative_to_gtbox: 0.47450396825396823	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000259_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7078811153781933	area_occluded_relative_to_gtbox: 0.7078811153781933	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000196_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.5052123552123552	area_occluded_relative_to_gtbox: 0.2808397683397683	high_attention_area_occluded_slc: 0.34343629343629345	quadrants: ['2', '3', '4']
filename: frame000196_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.5052123552123552	area_occluded_relative_to_gtbox: 0.05028957528957529	high_attention_area_occluded_slc: 0.39174710424710424	quadrants: ['1', '2', '3', '4']
filename: frame000196_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.5052123552123552	area_occluded_relative_to_gtbox: 0.3311293436293436	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000196_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5052123552123552	area_occluded_relative_to_gtbox: 0.1740830115830116	high_attention_area_occluded_slc: 0.5822876447876448	quadrants: ['1', '2', '3', '4']
filename: frame000196_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.5052123552123552	area_occluded_relative_to_gtbox: 0.4549227799227799	high_attention_area_occluded_slc: 0.11153474903474904	quadrants: ['2', '4']
filename: frame000196_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.5052123552123552	area_occluded_relative_to_gtbox: 0.22437258687258688	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000196_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.5052123552123552	area_occluded_relative_to_gtbox: 0.5052123552123552	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000268_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3324157249106539	area_occluded_relative_to_gtbox: 0.3324157249106539	high_attention_area_occluded_slc: 0.01907659615570366	quadrants: []
filename: frame000351_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.10692675005316372	area_occluded_relative_to_gtbox: 0.10692675005316372	high_attention_area_occluded_slc: 0.22082278113944362	quadrants: []
filename: frame000481_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.4361883153715258	area_occluded_relative_to_gtbox: 0.33817356778218943	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000481_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4361883153715258	area_occluded_relative_to_gtbox: 0.09801474758933636	high_attention_area_occluded_slc: 0.5110323312535451	quadrants: ['1', '2', '3', '4']
filename: frame000481_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4361883153715258	area_occluded_relative_to_gtbox: 0.4361883153715258	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000458_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.059599875930521094	area_occluded_relative_to_gtbox: 0.059599875930521094	high_attention_area_occluded_slc: 0.015245037220843673	quadrants: []
filename: frame000221_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.2731585518102372	area_occluded_relative_to_gtbox: 0.20237203495630463	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000221_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2731585518102372	area_occluded_relative_to_gtbox: 0.07078651685393259	high_attention_area_occluded_slc: 0.3530337078651685	quadrants: ['1', '3']
filename: frame000221_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.2731585518102372	area_occluded_relative_to_gtbox: 0.2731585518102372	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000445_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.2887002366225248	area_occluded_relative_to_gtbox: 0.2678608493503259	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000445_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2887002366225248	area_occluded_relative_to_gtbox: 0.020839387272198927	high_attention_area_occluded_slc: 0.23027107808543318	quadrants: ['1', '2', '3', '4']
filename: frame000445_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.2887002366225248	area_occluded_relative_to_gtbox: 0.2887002366225248	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000509_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.195133222845487	area_occluded_relative_to_gtbox: 0.046102116267210606	high_attention_area_occluded_slc: 0.19084650688424273	quadrants: ['1', '3']
filename: frame000509_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.195133222845487	area_occluded_relative_to_gtbox: 0.1490311065782764	high_attention_area_occluded_slc: 0.09717618561958184	quadrants: ['2']
filename: frame000509_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.195133222845487	area_occluded_relative_to_gtbox: 0.195133222845487	high_attention_area_occluded_slc: 0.033911269760326365	quadrants: []
filename: frame000250_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.44224021592442647	area_occluded_relative_to_gtbox: 0.34646873594242017	high_attention_area_occluded_slc: 0.16623931623931623	quadrants: ['2', '4']
filename: frame000250_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.44224021592442647	area_occluded_relative_to_gtbox: 0.0957714799820063	high_attention_area_occluded_slc: 0.13722447143499775	quadrants: ['1', '2', '3', '4']
filename: frame000250_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.44224021592442647	area_occluded_relative_to_gtbox: 0.44224021592442647	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000315_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.11798660268896384	area_occluded_relative_to_gtbox: 0.10083614423488052	high_attention_area_occluded_slc: 0.27561879424200675	quadrants: ['2', '4']
filename: frame000315_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11798660268896384	area_occluded_relative_to_gtbox: 0.01715045845408333	high_attention_area_occluded_slc: 0.14539883129839898	quadrants: ['1']
filename: frame000315_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.11798660268896384	area_occluded_relative_to_gtbox: 0.11798660268896385	high_attention_area_occluded_slc: 0.1496033065703834	quadrants: []
filename: frame000151_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4609375	area_occluded_relative_to_gtbox: 0.2567879098360656	high_attention_area_occluded_slc: 0.3457991803278688	quadrants: ['3', '4']
filename: frame000151_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4609375	area_occluded_relative_to_gtbox: 0.2041495901639344	high_attention_area_occluded_slc: 0.3953637295081967	quadrants: ['1', '2', '3', '4']
filename: frame000151_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4609375	area_occluded_relative_to_gtbox: 0.4609375	high_attention_area_occluded_slc: 0.2224001024590164	quadrants: []
filename: frame000321_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.12241704535711223	area_occluded_relative_to_gtbox: 0.12241704535711223	high_attention_area_occluded_slc: 0.363542827745863	quadrants: []
filename: frame000022_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8896151053013798	area_occluded_relative_to_gtbox: 0.8896151053013798	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000065_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6356382978723404	area_occluded_relative_to_gtbox: 0.6356382978723404	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000095_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8051921079958463	area_occluded_relative_to_gtbox: 0.8051921079958463	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000331_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.054334554334554336	area_occluded_relative_to_gtbox: 0.054334554334554336	high_attention_area_occluded_slc: 0.134824240087398	quadrants: []
filename: frame000467_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.06092677345537757	area_occluded_relative_to_gtbox: 0.04506340579710145	high_attention_area_occluded_slc: 0.011918382913806255	quadrants: ['2']
filename: frame000467_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.06092677345537757	area_occluded_relative_to_gtbox: 0.015863367658276124	high_attention_area_occluded_slc: 0.042250667429443174	quadrants: ['1', '2']
filename: frame000467_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.06092677345537757	area_occluded_relative_to_gtbox: 0.06092677345537757	high_attention_area_occluded_slc: 0.013026792524790236	quadrants: []
filename: frame000193_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7329170474159813	area_occluded_relative_to_gtbox: 0.7329170474159813	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000127_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7819341742786718	area_occluded_relative_to_gtbox: 0.7819341742786718	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000063_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6885083713850837	area_occluded_relative_to_gtbox: 0.6885083713850837	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000090_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6380676328502416	area_occluded_relative_to_gtbox: 0.6380676328502416	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000502_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.2011384443913701	area_occluded_relative_to_gtbox: 0.17050792134384204	high_attention_area_occluded_slc: 0.0480057320277048	quadrants: ['2', '4']
filename: frame000502_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.2011384443913701	area_occluded_relative_to_gtbox: 0.013275216941326327	high_attention_area_occluded_slc: 0.14049438738953904	quadrants: ['1', '2', '3', '4']
filename: frame000502_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.2011384443913701	area_occluded_relative_to_gtbox: 0.18378313828516837	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000502_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2011384443913701	area_occluded_relative_to_gtbox: 0.017355306106201736	high_attention_area_occluded_slc: 0.16250696600589126	quadrants: ['1', '2', '3', '4']
filename: frame000502_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.2011384443913701	area_occluded_relative_to_gtbox: 0.18786322745004377	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000502_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.2011384443913701	area_occluded_relative_to_gtbox: 0.030630523047528065	high_attention_area_occluded_slc: 0.12542791179046253	quadrants: ['1', '2', '3', '4']
filename: frame000502_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.2011384443913701	area_occluded_relative_to_gtbox: 0.2011384443913701	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000172_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.63765664160401	area_occluded_relative_to_gtbox: 0.63765664160401	high_attention_area_occluded_slc: 0	quadrants: []
